EQUIPMENTID,TIME_OF_DAY,TOTAL_VOLUME,AVG_SPEED_ARITHMETIC,AVG_SPEED_HARMONIC,AVG_LENGTH,AVG_SPACING,OCCUPANCY
121729_D,00:30:00,16.15015479876161,93.53780185758514,88.42283281733746,566.4407585139319,693.4333746130031,0.6909597523219815
121729_D,00:35:00,15.236476043276662,93.47664605873261,88.4220401854714,570.8577279752704,725.7131839258114,0.6480216383307573
121729_D,00:40:00,14.557098765432098,92.3816512345679,87.17378086419752,586.536512345679,736.9265895061728,0.6452469135802469
121729_D,00:45:00,14.367851622874808,93.42281298299845,88.47734157650694,576.4519783616693,756.2571097372488,0.6226429675425039
121729_D,00:50:00,13.445987654320987,92.3150462962963,86.74592592592593,597.1143209876543,786.3995679012345,0.6078395061728395
121729_D,00:55:00,13.216049382716049,92.00893518518518,86.71362654320988,655.5899228395062,790.4462037037038,0.6288425925925926
121729_D,01:00:00,11.762345679012345,91.16770061728394,85.87253086419753,646.0901388888889,835.694799382716,0.5629012345679012
121729_D,01:05:00,10.756172839506172,91.31770061728396,86.07753086419753,625.9909104938272,874.4511265432099,0.5133179012345679
121729_D,01:10:00,10.091049382716049,91.18567901234567,86.00853395061728,622.2682561728395,907.6732098765432,0.47766975308641973
121729_D,01:15:00,9.339506172839506,91.14510802469135,85.86981481481482,637.1539351851852,935.00237654321,0.4523611111111111
121729_D,01:20:00,8.638330757341576,91.31349304482227,86.27370942812982,625.4548995363215,970.4667233384853,0.4134157650695518
121729_D,01:25:00,8.527777777777779,90.48060185185186,85.07987654320988,664.3888580246913,981.4535956790124,0.4307561728395062
121729_D,01:30:00,8.378086419753087,90.32854938271605,85.30328703703704,682.5885956790123,993.0736265432098,0.42716049382716054
121729_D,01:35:00,8.148148148148149,89.04577160493828,83.96012345679013,686.381774691358,979.7812654320987,0.42731481481481476
121729_D,01:40:00,7.410493827160494,90.12140432098765,85.18694444444445,669.0151388888889,1025.0481944444443,0.3786882716049383
121729_D,01:45:00,6.921296296296297,89.29310185185186,84.03243827160493,686.7623302469136,1060.5245833333333,0.3730401234567901
121729_D,01:50:00,6.512345679012346,88.7395987654321,83.50828703703704,678.4151851851851,1054.7727006172838,0.34898148148148145
121729_D,01:55:00,6.487654320987654,88.45875,83.656512345679,699.2287962962963,1071.6808641975308,0.3525
121729_D,02:00:00,6.080370942812983,87.95814528593509,83.10420401854714,692.2316383307573,1082.8749613601235,0.3319629057187017
121729_D,02:05:00,5.919629057187017,87.42310664605873,82.55340030911901,707.9346676970633,1090.2855641421947,0.3302163833075734
121729_D,02:10:00,5.8765432098765435,88.31118827160493,83.43342592592593,688.5678858024692,1107.5852777777777,0.32126543209876546
121729_D,02:15:00,6.1003086419753085,89.06689814814814,83.92055555555555,688.5563888888888,1120.2964506172839,0.33205246913580244
121729_D,02:20:00,5.566358024691358,88.82712962962964,84.01773148148148,691.7350617283951,1140.1516666666666,0.30253086419753084
121729_D,02:25:00,5.451313755795981,86.65380216383308,81.57338485316848,734.1523493044822,1116.1190108191654,0.31661514683153014
121729_D,02:30:00,5.364760432766615,87.20326120556415,82.38794435857805,708.6248995363214,1143.3582998454403,0.30839258114374035
121729_D,02:35:00,5.45679012345679,86.27192901234568,81.67695987654321,710.5310956790124,1095.0266203703704,0.30858024691358027
121729_D,02:40:00,5.072530864197531,85.99249999999999,81.69192901234568,719.3092283950617,1143.2079783950617,0.29375
121729_D,02:45:00,4.779320987654321,83.97890432098765,79.73214506172839,707.4858796296296,1132.711975308642,0.27839506172839507
121729_D,02:50:00,4.778979907264297,84.95293663060279,80.6720401854714,744.9650540958269,1148.168655332303,0.2912673879443586
121729_D,02:55:00,4.629057187017001,83.61588871715611,78.97938176197837,715.3414683153014,1132.077975270479,0.27
121729_D,03:00:00,4.5007727975270475,84.78217928902627,80.76806800618239,743.254513137558,1154.1832457496134,0.2690726429675425
121729_D,03:05:00,4.568778979907265,84.49403400309119,80.09279752704792,738.9298918083463,1154.4890417310664,0.2799072642967542
121729_D,03:10:00,4.829984544049459,83.26173106646058,78.92836166924266,779.2099227202473,1116.2301081916537,0.30557959814528596
121729_D,03:15:00,4.955177743431221,83.69001545595054,79.1587944358578,804.1387017001546,1109.8722720247295,0.31850077279752703
121729_D,03:20:00,4.667697063369397,82.74768160741885,78.60990726429675,759.1966460587325,1133.7882534775888,0.2929984544049459
121729_D,03:25:00,4.6460587326120555,82.94629057187016,78.7470942812983,743.3720247295208,1117.4593044822257,0.2798299845440495
121729_D,03:30:00,4.278207109737249,82.80771251931994,78.88148377125194,731.8977743431221,1147.8330448222566,0.2550231839258114
121729_D,03:35:00,4.5734157650695515,84.52435857805256,80.4558887171561,731.1807264296754,1150.6716383307573,0.26956723338485317
121729_D,03:40:00,4.398763523956723,84.58938176197836,80.66330757341576,732.5761514683153,1168.0783307573417,0.25349304482225654
121729_D,03:45:00,4.525502318392581,84.10448222565688,79.8893199381762,733.2730139103555,1141.0840649149923,0.2646213292117465
121729_D,03:50:00,4.847222222222222,83.03756172839506,78.88449074074074,718.045262345679,1121.590061728395,0.28064814814814815
121729_D,03:55:00,4.648148148148148,83.0170987654321,78.66802469135803,727.492561728395,1121.4997376543208,0.2775925925925926
121729_D,04:00:00,4.574074074074074,84.24063271604939,80.16054012345678,714.0523765432099,1144.6815277777778,0.2634567901234568
121729_D,04:05:00,5.132716049382716,85.76211419753086,81.42033950617284,702.0240432098766,1130.6227623456791,0.28563271604938273
121729_D,04:10:00,5.83641975308642,85.64529320987654,80.7269598765432,717.5447685185185,1081.8103549382715,0.3332716049382716
121729_D,04:15:00,6.021638330757342,85.15646058732612,80.1101854714065,693.7364605873261,1049.1911901081917,0.328531684698609
121729_D,04:20:00,6.057187017001546,84.8832457496136,79.85112828438949,708.5095363214838,1051.3998918083462,0.33809891808346215
121729_D,04:25:00,6.647604327666151,84.91108191653787,79.85760432766615,716.13942812983,1032.4061205564142,0.3705564142194745
121729_D,04:30:00,6.833075734157651,84.47986089644513,79.25364760432767,745.5385316846986,1028.5793663060279,0.39213292117465226
121729_D,04:35:00,7.12210200927357,86.1029057187017,81.18125193199381,705.9874343122102,1000.6297063369398,0.3860432766615147
121729_D,04:40:00,7.553323029366306,85.79680061823802,80.53032457496137,721.5591962905719,987.1770015455951,0.4202472952086553
121729_D,04:45:00,8.149922720247295,87.48182380216383,82.36641421947449,705.484173106646,981.7217156105099,0.4332302936630603
121729_D,04:50:00,8.66306027820711,86.85064914992273,81.37483771251931,725.0523183925811,951.2573106646058,0.4730757341576507
121729_D,04:55:00,9.17001545595054,86.23346213292118,80.78989180834621,713.3099845440495,912.7275425038639,0.501823802163833
121729_D,05:00:00,10.352395672333849,84.55057187017002,79.21051004636784,733.2483307573416,845.391916537867,0.5804173106646058
121729_D,05:05:00,12.066460587326121,84.41315301391035,78.64514683153014,717.1998299845441,795.9279134466769,0.6725811437403401
121729_D,05:10:00,13.986089644513138,85.16885625965998,79.18653786707883,698.4524265842349,741.7035394126739,0.7563523956723339
121729_D,05:15:00,14.380216383307573,86.41083462132922,79.81080370942813,684.4834312210202,743.8788098918084,0.7632302936630603
121729_D,05:20:00,14.091190108191654,87.95270479134467,81.50757341576507,670.8944358578053,741.2607573415766,0.7219165378670788
121729_D,05:25:00,14.134466769706338,89.1410973724884,82.99854714064915,663.8237094281299,750.4231375579599,0.7040185471406492
121729_D,05:30:00,14.701700154559505,89.89370942812984,83.82352395672334,654.3793199381762,752.129258114374,0.7184698608964452
121729_D,05:35:00,17.31066460587326,90.73151468315301,84.09077279752705,629.621514683153,687.8086089644513,0.822982998454405
121729_D,05:40:00,18.21517027863777,90.68897832817338,84.76394736842106,630.026826625387,666.9749535603715,0.8584829721362229
121729_D,05:45:00,19.425696594427244,91.18315789473684,85.20504643962848,621.9875077399381,646.1909907120743,0.8975851393188855
121729_D,05:50:00,20.708978328173373,92.19699690402477,86.02458204334364,616.680572755418,632.3771207430341,0.9531269349845202
121729_D,05:55:00,21.092879256965944,93.218173374613,86.46866873065015,627.9071052631579,637.4745975232198,0.9818885448916408
121729_D,06:00:00,20.8312693498452,93.73481424148608,87.0314705882353,626.1485448916409,643.9247368421053,0.9510681114551084
121729_D,06:05:00,22.243034055727556,93.33760061919504,85.47600619195046,627.6160371517028,622.1430185758514,1.0486996904024768
121729_D,06:10:00,24.873065015479877,93.55600619195046,85.25982972136222,624.2206656346749,581.2903715170279,1.1960526315789473
121729_D,06:15:00,27.340557275541794,92.93681114551083,83.86140866873065,628.2965015479875,542.0612229102167,1.3283126934984522
121729_D,06:20:00,28.772445820433436,93.86518575851393,85.94660990712075,623.8311919504644,523.0495510835914,1.3676470588235294
121729_D,06:25:00,29.4984520123839,94.79544891640867,87.32521671826625,619.9765015479876,523.4107120743034,1.3559442724458206
121729_D,06:30:00,33.44891640866873,96.0475386996904,89.40311145510836,599.8283900928793,476.9323839009288,1.4606811145510836
121729_D,06:35:00,36.297213622291025,95.60312693498453,89.01859133126935,590.3478328173375,456.93800309597526,1.5741795665634675
121729_D,06:40:00,40.27244582043344,95.47150154798761,88.90798761609906,585.4031424148607,425.72318885448914,1.7273684210526317
121729_D,06:45:00,42.297213622291025,97.06964396284829,90.80885448916408,580.3597523219814,413.9171517027863,1.7621052631578946
121729_D,06:50:00,42.11919504643963,97.9191640866873,91.25715170278639,589.0390557275541,419.29552631578946,1.763111455108359
121729_D,06:55:00,44.38544891640867,97.05585139318886,90.68376160990712,609.5192414860682,399.8482817337461,1.9181578947368423
121729_D,07:00:00,45.54334365325077,97.13054179566564,90.61486068111455,600.1230650154798,390.54428792569655,1.9424922600619194
121729_D,07:05:00,50.29102167182663,97.60760061919505,91.60159442724458,579.1269040247678,362.99145510835916,2.0804953560371517
121729_D,07:10:00,56.59597523219814,98.71100619195046,92.71015479876161,572.0686222910217,331.2690092879257,2.293730650154799
121729_D,07:15:00,64.3157894736842,98.32009287925696,92.15832817337461,563.4377708978328,294.4982043343653,2.5877554179566564
121729_D,07:20:00,70.25077399380805,97.9759907120743,92.29527863777089,554.0785913312694,271.43543343653255,2.7857275541795663
121729_D,07:25:00,75.00154798761609,98.16681114551083,92.62770897832817,554.4051238390093,255.24520123839008,3.023111455108359
121729_D,07:30:00,81.90557275541795,97.96616099071207,92.72450464396285,545.1747987616098,233.2504024767802,3.2754953560371516
121729_D,07:35:00,86.3157894736842,97.96995356037152,92.64532507739938,539.0363312693498,219.78643962848298,3.4334210526315787
121729_D,07:40:00,93.00464396284829,98.52956656346748,93.33326625386997,538.9339164086688,204.78453560371517,3.6401547987616096
121729_D,07:45:00,98.9907120743034,99.11021671826624,94.04089783281734,537.6505263157894,192.19600619195046,3.8090247678018576
121729_D,07:50:00,97.328173374613,99.87026315789474,94.84721362229102,531.274226006192,198.9666253869969,3.719349845201238
121729_D,07:55:00,97.5061919504644,99.68109907120743,94.65986068111455,532.4033436532508,195.3172600619195,3.7163777089783285
121729_D,08:00:00,98.80185758513932,99.2485758513932,94.39741486068112,526.1642260061919,193.70933436532508,3.7273684210526317
121729_D,08:05:00,105.77244582043343,99.38989164086688,94.85459752321981,517.9239009287926,179.71775541795665,3.9173065015479875
121729_D,08:10:00,113.76470588235294,99.39294117647059,94.97373065015479,515.8393962848297,167.2473374613003,4.206609907120742
121729_D,08:15:00,116.828173374613,99.57826625386997,94.9134520123839,516.879241486068,163.8125077399381,4.334566563467493
121729_D,08:20:00,119.34829721362229,100.29832817337461,95.75684210526316,508.60713622291024,162.11820433436532,4.342585139318885
121729_D,08:25:00,120.07275541795666,100.76072755417957,96.35153250773993,505.79907120743036,158.98320433436533,4.315325077399381
121729_D,08:30:00,123.55572755417957,100.64701238390093,96.30411764705882,504.4805417956656,155.41377708978328,4.430975232198143
121729_D,08:35:00,129.01547987616098,100.18517027863777,95.88939628482973,505.0532198142415,148.69592879256967,4.6238080495356035
121729_D,08:40:00,135.00928792569658,99.91882352941177,95.7264705882353,507.882600619195,140.14359133126933,4.886857585139318
121729_D,08:45:00,137.9860681114551,99.74952012383902,95.67883900928793,510.7749535603715,138.92671826625389,4.988869969040247
121729_D,08:50:00,133.6749226006192,100.07659442724459,95.77212074303405,508.4749845201239,142.45229102167184,4.8910526315789475
121729_D,08:55:00,126.67647058823529,100.25764705882354,95.86752321981425,512.9552631578947,151.45486068111455,4.699256965944272
121729_D,09:00:00,120.51393188854489,100.19156346749226,95.6340866873065,518.085866873065,158.61739938080495,4.4706965944272445
121729_D,09:05:00,115.75386996904025,100.05452012383901,95.51204334365325,521.2966408668731,166.26294117647058,4.29592879256966
121729_D,09:10:00,114.78018575851394,99.87794117647059,95.23486068111455,527.356052631579,167.6165479876161,4.282414860681115
121729_D,09:15:00,114.27863777089783,99.12804953560372,94.45433436532508,537.0793188854489,168.42331269349847,4.364736842105263
121729_D,09:20:00,113.08204334365325,98.87942724458205,94.0106346749226,534.0566718266253,170.17388544891642,4.280804953560372
121729_D,09:25:00,110.54179566563468,98.58831269349845,93.74643962848297,538.9616873065015,173.49292569659443,4.265897832817338
121729_D,09:30:00,108.90092879256966,98.3914705882353,93.61574303405573,537.0899380804954,175.50955108359133,4.222136222910216
121729_D,09:35:00,106.63622291021672,98.15120743034056,93.35834365325077,538.8859133126934,177.65191950464396,4.147708978328174
121729_D,09:40:00,104.01393188854489,97.94673374613002,93.10164086687307,541.9576470588236,182.01594427244584,4.060015479876161
121729_D,09:45:00,104.14241486068111,97.628653250774,92.66065015479876,553.2859442724458,183.28052631578947,4.12311145510836
121729_D,09:50:00,101.828173374613,97.68445820433438,92.96284829721363,545.4367801857585,187.04660990712074,4.0365789473684215
121729_D,09:55:00,98.79907264296754,97.5470942812983,92.67833075734157,545.1629211746522,192.07251931993818,3.904528593508501
121729_D,10:00:00,96.16383307573416,97.3591344667697,92.65326120556415,547.1843585780526,195.50661514683154,3.8120092735703244
121729_D,10:05:00,92.80525502318393,97.43315301391036,92.40706336939722,550.0444822256569,204.53519319938175,3.691499227202473
121729_D,10:10:00,91.67233384853168,96.99180834621329,91.84296754250387,553.9230757341576,205.80726429675423,3.688114374034003
121729_D,10:15:00,91.90866873065015,96.69188854489164,91.55037151702787,561.6069504643963,207.48003095975233,3.725851393188855
121729_D,10:20:00,90.3922480620155,96.71052713178295,91.61528682170542,557.3724031007752,209.90731782945736,3.657519379844961
121729_D,10:25:00,90.1984496124031,96.67810852713178,91.53634108527132,560.8572248062015,210.65607751937986,3.6390232558139535
121729_D,10:30:00,88.7953488372093,96.66341085271318,91.58567441860465,556.3891627906977,211.90863565891473,3.5344496124031006
121729_D,10:35:00,87.23529411764706,96.21414860681114,90.98072755417957,560.4575696594428,217.3710216718266,3.5068266253869966
121729_D,10:40:00,86.78637770897832,95.80865325077399,90.5693653250774,566.279520123839,218.38899380804955,3.5413777089783283
121729_D,10:45:00,86.78482972136223,95.79537151702786,90.53905572755419,570.073560371517,217.50498452012383,3.5408513931888543
121729_D,10:50:00,86.34466769706337,95.99537867078826,90.73040185471406,566.8163678516229,218.80180834621328,3.509706336939722
121729_D,10:55:00,84.47295208655332,96.16877897990726,90.89945904173106,565.8568778979908,224.44579598145285,3.41806800618238
121729_D,11:00:00,83.40185471406491,95.96321483771251,90.83857805255023,574.1225193199382,227.00791344667695,3.4200618238021643
121729_D,11:05:00,83.24729520865533,95.66278207109737,90.47962905718701,573.2299536321484,227.92044822256568,3.4345904173106643
121729_D,11:10:00,82.27047913446677,95.7208655332303,90.48173106646058,573.135687789799,229.0644822256569,3.3846676970633696
121729_D,11:15:00,83.76506955177743,95.74238021638331,90.22194744976815,577.8008809891808,225.12970633693973,3.471483771251932
121729_D,11:20:00,82.96754250386398,95.75848531684699,90.29176197836166,575.0713755795981,227.1136630602782,3.4306800618238023
121729_D,11:25:00,82.56414219474497,95.75741885625966,90.34924265842349,570.764513137558,227.53071097372487,3.390340030911901
121729_D,11:30:00,81.6259659969088,95.87003091190108,90.64006182380217,571.8522720247295,230.60870170015454,3.3513601236476043
121729_D,11:35:00,80.53013910355487,95.59904173106646,90.17364760432767,571.8914528593509,234.73290571870172,3.32952086553323
121729_D,11:40:00,80.48686244204019,95.7918083462133,90.39012364760433,573.5780370942813,232.32625965996908,3.3612364760432762
121729_D,11:45:00,79.2241112828439,95.91839258114373,90.51499227202473,574.5293508500773,237.3751313755796,3.280355486862442
121729_D,11:50:00,78.4806800618238,95.97380216383308,90.38275115919629,575.4314837712519,239.53027820710975,3.2565842349304486
121729_D,11:55:00,76.58204334365325,96.06111455108359,90.20069659442724,575.8942879256966,244.64386996904025,3.179783281733746
121729_D,12:00:00,76.03245749613602,96.07091190108191,90.40374034003091,578.2319474497682,246.64445131375578,3.1732766615146835
121729_D,12:05:00,75.01700154559505,96.05749613601236,90.52681607418856,574.1024884080371,250.69255023183925,3.1249304482225657
121729_D,12:10:00,74.98302469135803,96.4083487654321,90.91530864197532,576.9976080246914,249.3244907407407,3.1149845679012347
121729_D,12:15:00,76.40586419753086,96.46277777777777,90.78143518518519,588.9263425925926,246.23444444444448,3.207530864197531
121729_D,12:20:00,73.05092592592592,96.8712962962963,91.5033487654321,573.4695061728395,256.8914969135802,2.9985648148148147
121729_D,12:25:00,71.08024691358025,96.83824074074074,91.35375,572.5741358024691,263.5114351851852,2.9115277777777777
121729_D,12:30:00,69.54938271604938,97.1787037037037,91.50364197530864,572.5500771604939,267.63007716049384,2.850216049382716
121729_D,12:35:00,69.33333333333333,97.61682098765432,91.81487654320988,564.6615740740741,271.47697530864195,2.7935956790123457
121729_D,12:40:00,71.28395061728395,97.4791975308642,92.12467592592593,559.9380864197531,261.49753086419753,2.8629938271604938
121729_D,12:45:00,69.51388888888889,97.8562037037037,92.38697530864198,561.408225308642,268.43057098765433,2.775108024691358
121729_D,12:50:00,68.02777777777777,97.93012345679013,92.61493827160494,558.6018981481482,272.5754938271605,2.704922839506173
121729_D,12:55:00,66.42592592592592,97.95021604938272,92.2621450617284,560.8234722222222,279.83802469135804,2.6566820987654323
121729_D,13:00:00,63.908809891808346,97.92910355486862,92.23103554868625,564.0561051004637,287.88326120556417,2.565687789799073
121729_D,13:05:00,63.25617283950617,97.64811728395063,91.78324074074074,560.6315432098766,292.738287037037,2.546820987654321
121729_D,13:10:00,63.49074074074074,97.86378086419754,92.18095679012346,564.3045216049383,293.3214351851852,2.5577160493827162
121729_D,13:15:00,64.20679012345678,97.51378086419753,91.64395061728395,584.6960648148148,290.344012345679,2.6430092592592596
121729_D,13:20:00,63.27469135802469,97.59942901234568,91.92854938271604,563.3973765432099,292.43061728395065,2.5489506172839507
121729_D,13:25:00,62.462249614791986,97.0870878274268,91.66283513097072,563.1254545454545,292.8550539291217,2.5325885978428353
121729_D,13:30:00,62.57164869029276,97.28872110939908,91.74241910631741,561.046594761171,293.2786748844376,2.5294298921417564
121729_D,13:35:00,63.34668721109399,96.84038520801234,91.3024191063174,561.5346379044684,291.41562403698,2.569784283513097
121729_D,13:40:00,65.40123456790124,96.63652777777779,91.13399691358025,556.9779629629629,283.5657716049383,2.640509259259259
121729_D,13:45:00,68.47376543209876,96.45228395061729,90.90094135802468,556.4093209876543,271.205,2.7684413580246914
121729_D,13:50:00,69.83179012345678,96.67231481481483,91.3094598765432,556.6335493827161,267.87373456790124,2.8175925925925926
121729_D,13:55:00,69.84745762711864,96.88506933744222,91.45352850539291,554.573281972265,267.75255778120186,2.7961171032357472
121729_D,14:00:00,71.00462962962963,96.58739197530863,91.03450617283951,556.3549537037037,261.00374999999997,2.887793209876543
121729_D,14:05:00,71.39814814814815,96.61967592592593,91.24774691358024,556.5224074074074,259.93032407407406,2.8776234567901233
121729_D,14:10:00,76.44530046224962,96.55836671802773,91.30656394453004,558.1005392912173,243.6913097072419,3.0802003081664098
121729_D,14:15:00,80.77041602465331,96.1226656394453,90.855562403698,577.8680739599383,233.425562403698,3.3262865947611715
121729_D,14:20:00,80.89214175654854,96.08714946070877,90.72522342064714,564.7416178736518,233.10138674884436,3.3099537750385206
121729_D,14:25:00,80.33281972265023,96.11929121725731,90.80423728813558,560.065562403698,233.36958397534667,3.2775808936825888
121729_D,14:30:00,80.35747303543914,96.3462249614792,91.11258859784283,557.4799075500771,234.16064714946071,3.257457627118644
121729_D,14:35:00,81.8120184899846,96.08178736517719,90.70368258859784,560.3404930662557,229.91292758089367,3.3722342064714943
121729_D,14:40:00,82.3235747303544,95.68862865947611,90.40466872110939,562.5930200308167,228.14187981510014,3.460986132511556
121729_D,14:45:00,84.14506172839506,95.89918209876544,90.63464506172839,569.5824537037037,224.59547839506172,3.534567901234568
121729_D,14:50:00,83.96136012364761,96.11959814528593,90.94190108191654,560.7076661514683,224.90417310664606,3.4612364760432768
121729_D,14:55:00,84.48686244204019,95.63105100463679,90.35222565687789,569.3172797527048,224.95304482225657,3.5629984544049464
121729_D,15:00:00,84.26275115919628,95.60836166924265,90.43171561051004,563.5857032457496,224.8687171561051,3.500309119010819
121729_D,15:05:00,83.70942812982999,95.19479134466769,89.93349304482226,567.9464760432767,224.07825347758887,3.5423029366306027
121729_D,15:10:00,85.57098765432099,95.10339506172839,89.5670987654321,569.0184413580247,219.92108024691356,3.595030864197531
121729_D,15:15:00,89.60493827160494,94.98462962962964,89.59091049382717,590.6611111111112,212.27867283950616,3.8190895061728396
121729_D,15:20:00,88.06018518518519,95.05996913580248,89.78367283950617,570.5425925925925,213.13868827160493,3.764166666666666
121729_D,15:25:00,86.29320987654322,95.18604938271605,90.0004938271605,563.0355401234568,217.8262191358025,3.6464197530864197
121729_D,15:30:00,86.39445300462249,95.27218798151002,90.10149460708783,564.9745146379045,217.254406779661,3.6938212634822802
121729_D,15:35:00,87.14791987673344,95.14583975346687,90.06640986132511,563.2942064714946,216.25520801232668,3.6589522342064713
121729_D,15:40:00,88.20801232665639,95.01802773497688,89.96302003081664,561.6163482280432,213.38382126348228,3.718628659476117
121729_D,15:45:00,88.5100154083205,94.87580893682589,89.61268104776579,564.287534668721,213.23750385208015,3.793805855161787
121729_D,15:50:00,87.79506933744221,95.08269645608628,89.77990755007704,564.5234514637904,213.31633281972265,3.769352850539291
121729_D,15:55:00,87.557781201849,95.08007704160246,89.77733436055469,564.0498305084747,214.86585516178738,3.792357473035439
121729_D,16:00:00,87.43672839506173,95.07768518518517,89.98242283950617,563.9674537037037,212.80521604938272,3.7943209876543205
121729_D,16:05:00,87.96913580246914,95.18950617283951,89.86475308641975,560.5464506172839,213.98904320987654,3.7258487654320986
121729_D,16:10:00,90.95524691358025,94.9604012345679,89.58637345679013,560.8320679012346,206.09333333333336,3.8077314814814813
121729_D,16:15:00,93.89984591679507,94.58543913713405,89.27545454545454,571.0589214175654,199.6235593220339,3.9954545454545456
121729_D,16:20:00,92.8351309707242,94.83476117103235,89.4180123266564,566.0987057010785,201.18104776579352,3.887164869029276
121729_D,16:25:00,91.91666666666667,95.25816358024692,89.9134413580247,560.5588271604938,204.4116049382716,3.821296296296296
121729_D,16:30:00,91.67283950617283,95.24641975308641,89.88035493827161,560.0544753086419,204.3852777777778,3.772160493827161
121729_D,16:35:00,90.69135802469135,95.44822530864197,90.3456635802469,562.7795061728395,206.44695987654322,3.7156944444444444
121729_D,16:40:00,93.43827160493827,95.36188271604938,90.1870987654321,559.1459259259259,201.93300925925925,3.821327160493827
121729_D,16:45:00,95.71141975308642,95.4983487654321,90.43564814814815,569.4770833333333,198.00037037037038,3.936049382716049
121729_D,16:50:00,94.60956790123457,95.31345679012347,90.2475462962963,556.9851697530864,198.34206790123457,3.8461265432098766
121729_D,16:55:00,94.46141975308642,95.59833333333333,90.41512345679013,552.6851543209876,198.8308024691358,3.815185185185185
121729_D,17:00:00,93.3070987654321,95.64614197530864,90.3766512345679,552.5087808641975,200.96148148148148,3.7618981481481484
121729_D,17:05:00,95.45679012345678,95.58800925925925,90.56069444444445,547.9524228395062,196.6157561728395,3.831095679012346
121729_D,17:10:00,101.76234567901234,95.17496913580247,90.33304012345678,542.1756172839506,182.61371913580248,4.078703703703703
121729_D,17:15:00,105.37037037037037,94.93608024691358,89.91907407407408,551.2749845679012,177.69570987654322,4.30945987654321
121729_D,17:20:00,104.95223420647149,94.89308166409862,90.0040061633282,545.9625885978428,176.73174114021572,4.304283513097072
121729_D,17:25:00,101.98611111111111,95.27770061728394,90.49138888888889,537.3613271604938,180.46199074074073,4.112114197530865
121729_D,17:30:00,100.80092592592592,95.46287037037037,90.72277777777778,544.5068518518518,184.6407561728395,4.108179012345679
121729_D,17:35:00,100.03858024691358,95.60157407407408,90.72433641975309,536.7179012345679,185.06226851851852,4.049598765432099
121729_D,17:40:00,102.41203703703704,95.37208333333334,90.58302469135803,532.409074074074,180.2304475308642,4.113117283950618
121729_D,17:45:00,104.92592592592592,95.08908950617284,90.46939814814814,534.0040277777778,176.00987654320986,4.253441358024691
121729_D,17:50:00,104.75654853620955,95.12513097072419,90.42394453004623,533.357904468413,174.5524961479199,4.288705701078582
121729_D,17:55:00,101.67950693374422,95.5081972265023,90.68477657935284,530.3683204930662,179.6219876733436,4.136810477657935
121729_D,18:00:00,100.06625577812018,95.53545454545454,90.85368258859785,533.7773035439137,184.00106317411402,4.037596302003082
121729_D,18:05:00,101.29938271604938,95.6545061728395,91.00859567901234,529.1383024691359,181.77367283950616,4.1083487654320985
121729_D,18:10:00,104.64197530864197,95.84188271604938,91.31188271604938,523.5864660493828,174.4670061728395,4.114922839506172
121729_D,18:15:00,107.56635802469135,95.57398148148148,90.85617283950617,526.6433024691357,169.6394598765432,4.279320987654321
121729_D,18:20:00,107.80893682588598,95.80932203389831,91.29904468412943,519.926625577812,169.3017873651772,4.245839753466872
121729_D,18:25:00,105.29275808936826,95.74018489984591,91.18890600924499,521.34562403698,173.31956856702618,4.148705701078582
121729_D,18:30:00,104.45061728395062,95.66233024691358,91.07683641975309,529.9429012345679,176.2248302469136,4.244089506172839
121729_D,18:35:00,103.49768875192603,95.99476117103235,91.41656394453004,521.6151617873652,177.81567026194145,4.149013867488444
121729_D,18:40:00,102.37750385208012,96.10767334360554,91.653312788906,518.3544530046224,180.1697996918336,4.127411402157165
121729_D,18:45:00,103.884437596302,96.17092449922959,91.78691833590139,523.116594761171,177.80104776579353,4.232388289676425
121729_D,18:50:00,103.115562403698,96.19055469953774,91.62790446841295,521.5760400616332,178.84610169491523,4.157889060092449
121729_D,18:55:00,102.61787365177196,96.1838058551618,91.74701078582434,521.8428659476117,178.6997996918336,4.14748844375963
121729_D,19:00:00,102.59722222222223,95.89904320987655,91.48746913580247,522.8321913580247,178.91425925925927,4.218456790123457
121729_D,19:05:00,102.06018518518519,95.82006172839506,91.15282407407408,524.5448765432099,180.05117283950617,4.158256172839507
121729_D,19:10:00,103.07716049382717,95.65930555555556,91.16901234567901,523.4672685185185,179.11756172839506,4.187592592592592
121729_D,19:15:00,102.74691358024691,95.8046913580247,91.19283950617285,528.7710956790123,180.86908950617283,4.193410493827161
121729_D,19:20:00,102.04938271604938,95.91009259259259,91.19791666666667,526.2528549382715,180.89052469135802,4.150293209876543
121729_D,19:25:00,98.2824074074074,96.1387962962963,91.51449074074074,525.6800308641975,186.77773148148148,3.970478395061728
121729_D,19:30:00,96.66975308641975,96.1354012345679,91.44922839506172,530.1797067901234,191.7866975308642,3.921697530864198
121729_D,19:35:00,93.97222222222223,96.37907407407407,91.73123456790123,521.0145216049382,197.68546296296296,3.7994135802469136
121729_D,19:40:00,93.3858024691358,96.62391975308643,92.02257716049382,516.2970987654321,197.84939814814814,3.7452160493827162
121729_D,19:45:00,89.82716049382717,97.04447530864198,92.35905864197531,514.8548456790123,207.6022222222222,3.5239506172839508
121729_D,19:50:00,88.04938271604938,97.09438271604938,92.34757716049383,519.7375154320987,210.46373456790124,3.493827160493827
